2015/03/18,沙鹿,PM2.5,13,11,12,5,3,11,12,11,13,14,13,13,13,14,10,9,13,12,13,16,13,14,15,11
2015/03/19,沙鹿,PM2.5,14,14,10,12,13,17,21,20,16,14,15,25,32,21,8,5,17,23,21,21,25,30,27,30
2015/03/20,沙鹿,PM2.5,42,43,39,40,43,39,31,27,25,36,42,20.89,49,54,57,61,67,64,56,53,57,54,48,45
2015/03/21,沙鹿,PM2.5,43,46,45,41,36,31,27,33,43,38,31,29,22,19,26,34,40,43,44,43,37,33,25,19
2015/03/22,沙鹿,PM2.5,20,21,17,13,10,10,18,19,16,19,22,29,42,50,51,62,61,51,47,43,43,39,31,29
2015/03/23,沙鹿,PM2.5,35,36,29,26,31,36,40,47,52,48,44,39,25,15,9,5,3,0,6,15,19,19,19,13
2015/03/24,沙鹿,PM2.5,6,4,3,6,7,6,1,1,4,3,5,2,2,1,1,6,6,1,2,7,2,0,2,0
2015/03/25,沙鹿,PM2.5,0,0,0,1,4,4,4,10,9,9,20.11,10,11,11,11,14,14,9,8,8,6,5,6,10
2015/03/26,沙鹿,PM2.5,9,11,11,6,6,4,3,6,7,12,16,11,7,9,9,5,9,11,12,18,20,18,12,15
2015/03/27,沙鹿,PM2.5,21,21,18,18,18,15,16,19,19,15,11,12,16,11,6,9,14,16,18,19,18,18,19,15
2015/03/28,沙鹿,PM2.5,5,0,3,12,10,11,10,7,7,12,10,9,18,22,19,19,21,22,24,27,33,38,40,41
2015/03/29,沙鹿,PM2.5,42,39,34,39,44,42,43,49,51,55,67,72,70,60,41,31,20,18,22,21,21,26,29,29
2015/03/30,沙鹿,PM2.5,48,60,63,69,71,72,63,57,58,56,39,31,29,10,11,24,30,32,31,28,30,37,40,37
2015/03/31,沙鹿,PM2.5,38,46,49,45,52,52,37,32,32,26,27,32,39,32,27,27,21,19,19,18,16,12,11,9
2015/04/01,沙鹿,PM2.5,5,11,14,12,16,22,23,25,23,22,27,24,19,18.76,17,15,12,13,14,18,21,21,19,17
2015/04/02,沙鹿,PM2.5,18,21,23,18,15,18,19,24,23,22,29,31,26,14,11,12,9,10,9,9,8,4,5,5
2015/04/03,沙鹿,PM2.5,3,10,12,6,5,7,11,13,12,11,19,27,20,8,4,23,23,8,15,23,25,24,20,17
2015/04/04,沙鹿,PM2.5,13,14,24,31,38,41,36,26,20,24,27,30,31,19,11,14,17,17,20,21,19,22,24,18
2015/04/05,沙鹿,PM2.5,13,19,21,12,8,15,17,19,21,21,24,29,31,18,6,6,9,9,12,13,10,11,9,6
2015/04/06,沙鹿,PM2.5,12,13,8,9,9,5,7,10,8,9,8,9,8,7,6,15,28,31,31,33,40,40,34,25
2015/04/07,沙鹿,PM2.5,18.68,19,20,21,19,16,13,11,10,5,9,14,11,14,19,19,17,17,15,10,9,8,6,5
2015/04/08,沙鹿,PM2.5,2,3,4,3,2,2,1,1,1,2,3,4,7,4,1,2,2,3,1,3,4,6,4,3
2015/04/09,沙鹿,PM2.5,7,8,11,11,8,8,6,7,12,9,9,16,18,24,27,24,25,26,28,27,22,19,19,22
2015/04/10,沙鹿,PM2.5,24,21,19,11,11,13,11,11,14,13,9,20.89,20.61,18.76,9,14,15,13,10,7,12,13,7,6
2015/04/11,沙鹿,PM2.5,3,2,2,11,16,14,13,14,14,14,15,17,16,14,16,18,16,15,14,14,19,20,20,19
2015/04/12,沙鹿,PM2.5,13,7,1,0,2,5,5,8,10,3,1,4,5,7,9,11,11,10,10,8,9,15,20,22
2015/04/13,沙鹿,PM2.5,19,12,13,19,24,22,19,19,17,20,21,21,25,28,27,28,26,21,19,21,27,27,20,21
2015/04/14,沙鹿,PM2.5,20,14,14,17,19,20,19,15,11,8,8,7,20.61,18,14,11,13,17,17,19,20,19,23,26
2015/04/15,沙鹿,PM2.5,30,23,14,13,12,11,16,19,16,18,18,39,49,32,30,36,33,26,25,24,28,33,33,39
2015/04/16,沙鹿,PM2.5,46,52,52,46,43,33,23,24,25,28,34,33,21,13,14,17,17,19,21,19,20,29,29,26
2015/04/17,沙鹿,PM2.5,25,22,23,28,30,30,31,33,38,43,41,39,40,39,43,48,44,40,43,52,61,66,62,62
2015/04/18,沙鹿,PM2.5,71,73,66,61,62,69,77,77,50,21,19,16,5,0,7,15,15,11,7,14,16,7,0,0
2015/04/19,沙鹿,PM2.5,0,4,2,1,6,9,9,8,9,11,19,19,12,7,7,13,11,9,13,17,11,9,7,7
2015/04/20,沙鹿,PM2.5,10,11,10,7,7,10,10,8,6,6,11,10,6,3,4,11,11,11,17,19,11,7,8,7
2015/04/21,沙鹿,PM2.5,6,13,12,8,12,12,10,10,8,10,19,26,32,34,40,46,43,43,39,31,32,31,25,23
2015/04/22,沙鹿,PM2.5,21,21,18,10,4,1,6,7,6,9,20.11,20,20,18,16,17,16,14,14,12,8,2,0,3
2015/04/23,沙鹿,PM2.5,3,4,8,8,7,9,11,13,16,19,25,21,17,14,16,17,19,24,19,17,21,20,20,19
2015/04/24,沙鹿,PM2.5,16,19,16,20,22,21,20,19,21,21,21,26,28,25,23,24,20,16,15,15,19,25,25,23
2015/04/25,沙鹿,PM2.5,19,18,20,23,24,19,13,12,15,13,16,22,20,20,19,16,19,19,14,11,11,18,58,56
2015/04/26,沙鹿,PM2.5,15,14,13,19,23,18,14,14,15,17,19,21,23,19,17,21,21,19,18,16,19,20,17,14
2015/04/27,沙鹿,PM2.5,19,21,23,27,26,26,26,29,34,36,37,37,35,31,34,41,42,38,35,41,45,38,26,24
2015/04/28,沙鹿,PM2.5,26,26,28,27,20,22,32,30,19,17,25,31,25,14,13,13,10,13,19,19,17,11,10,21
2015/04/29,沙鹿,PM2.5,23,15,14,18,18,19,19,19,19,19,20.11,20.89,22,16,15,19,21,19,19,19,21,23,23,27
2015/04/30,沙鹿,PM2.5,30,28,27,22,23,24,27,38,39,38,42,39,31,31,30,28,27,28,29,32,37,40,41,40
2015/05/01,沙鹿,PM2.5,40,43,47,58,69,71,72,67,54,46,47,45,45,44,38,37,35,30,35,45,48,44,43,43
2015/05/02,沙鹿,PM2.5,43,42,34,29,25,21,21,21,20,21,26,32,25,19,19,17,16,18,19,20,22,19,14,19
2015/05/03,沙鹿,PM2.5,19,22,25,22,20,20,19,17,17,14,13,19,12,3,5,6,4,8,12,10,8,11,11,11
2015/05/04,沙鹿,PM2.5,8,10,12,6,9,11,11,15,17,12,10,11,11,16,20,18,17,25,20,18,22,24,25,24
2015/05/05,沙鹿,PM2.5,21,19,21,28,31,33,27,23,22,17,14,17,19,17,14,19.17,21,30,28,17,21,26,26,28
2015/05/06,沙鹿,PM2.5,29,32,36,32,30,31,28,30,36,43,45,43,31,20,13,16,25,29,35,31,28,33,35,28
2015/05/07,沙鹿,PM2.5,24,29,27,18,14,19,23,19,16,25,25,19,21,22,23,27,27,25,34,37,36,42,43,43
2015/05/08,沙鹿,PM2.5,46,52,53,58,56,50,49,50,49,46,37,33,27,14,10,17,19,14,19,23,20,19,21,21
2015/05/09,沙鹿,PM2.5,23,29,28,28,31,34,29,19,16,20,23,18,14,8,7,12,11,13,15,12,17,23,23,22
2015/05/10,沙鹿,PM2.5,21,18,22,33,32,32,35,29,21,20,19,19,18,13,11,11,11,15,16,15,16,17,15,20
2015/05/11,沙鹿,PM2.5,28,27,28,33,30,28,27,19,17,22,23,23,21,19,25,30,29,29,37,45,42,25,19,19
2015/05/12,沙鹿,PM2.5,16,16,15,12,11,7,5,11,4,0,4,11,12,11,18,23,22,22,26,27,28,34,37,32
2015/05/13,沙鹿,PM2.5,25,25,30,35,38,33,22,15,18,26,20.11,35,35,37,38,34,25,24,31,33,34,35,29,23
2015/05/14,沙鹿,PM2.5,21,20,20,19,16,16,12,9,10,8,12,15,8,2,2,4,4,3,3,4,5,8,9,6
2015/05/15,沙鹿,PM2.5,8,12,11,10,8,6,6,8,9,11,16,17,10,2,5,9,11,11,11,12,10,7,6,9
2015/05/16,沙鹿,PM2.5,9,7,10,10,7,8,6,3,3,12,11,4,4,3,4,6,8,12,12,15,15,9,5,5
2015/05/17,沙鹿,PM2.5,6,6,7,8,10,14,11,3,5,9,10,8,9,9,7,5,7,10,11,8,7,10,10,12
2015/05/18,沙鹿,PM2.5,12,9,10,7,7,11,11,8,9,9,15,16,3,1,7,9,11,11,12,12,10,7,7,12
2015/05/19,沙鹿,PM2.5,11,5,5,11,7,0,1,5,6,8,20.11,18,11,6,7,7,12,15,11,12,13,13,8,2
2015/05/20,沙鹿,PM2.5,5,7,7,6,6,6,8,10,11,9,6,4,2,2,4,2,4,9,7,2,1,8,9,7
2015/05/21,沙鹿,PM2.5,11,14,14,10,10,9,6,6,4,6,9,13,18,18.76,11,16,19,19,19,20,22,23,23,23
2015/05/22,沙鹿,PM2.5,22,18,14,13,14,12,10,7,1,4,5,2,3,4,0,0,7,15,12,10,5,0,2,5
2015/05/23,沙鹿,PM2.5,4,1,1,3,3,1,1,4,5,7,9,11,18,23,23,19,16,8,6,9,5,1,0,0
2015/05/24,沙鹿,PM2.5,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,5,0,0,0,0,0,0,0,3
2015/05/25,沙鹿,PM2.5,3,0,0,0,4,4,1,2,4,2,3,2,20.61,10,10,13,15,19,19,18,18,19,22,24
2015/05/26,沙鹿,PM2.5,23,26,29,25,25,26,29,37,42,47,46,40,38,43,41,41,30,8,1,1,0,0,0,0
2015/05/27,沙鹿,PM2.5,0,0,0,0,0,0,3,6,0,0,0,0,0,1,2,2,7,6,7,11,7,2,2,4
2015/05/28,沙鹿,PM2.5,5,9,6,3,3,3,3,1,0,0,0,0,0,0,5,7,8,13,15,10,6,4,2,4
2015/05/29,沙鹿,PM2.5,5,6,6,4,4,4,3,2,3,7,7,9,6,4,6,8,9,5,5,8,8,5,4,2
2015/05/30,沙鹿,PM2.5,2,5,7,5,4,4,3,1,4,9,8,7,2,1,6,8,7,6,10,9,2,3,4,4
2015/05/31,沙鹿,PM2.5,6,3,5,7,3,1,0,0,1,6,5,8,8,0,0,3,3,3,0,0,0,1,0,0
2015/06/01,沙鹿,PM2.5,1,0,0,0,0,5,10,9,8,10,11,10,5,12,15,5,0,2,6,10,14,12,9,7
2015/06/02,沙鹿,PM2.5,10,14,10,9,11,15,9,0,1,3,4,8,10,3,1,5,4,1,2,3,5,4,2,5
2015/06/03,沙鹿,PM2.5,4,0,0,7,7,3,1,5,11,10,7,3,0,0,0,5,2,1,8,11,7,1,0,0
2015/06/04,沙鹿,PM2.5,2,2,3,5,1,0,1,0,0,1,8,7,6,2,0,5,9,7,7,10,11,9,4,5
2015/06/05,沙鹿,PM2.5,5,6,8,3,2,6,4,0,2,9,6,7,20.61,2,8,8,8,11,9,11,10,8,10,8
2015/06/06,沙鹿,PM2.5,7,8,7,8,6,1,2,7,8,8,7,6,5,5,9,8,6,3,3,2,0,4,7,6
2015/06/07,沙鹿,PM2.5,7,9,13,11,8,7,5,11,11,6,13,21,17,14,11,8,7,11,11,6,27,28,6,5
2015/06/08,沙鹿,PM2.5,3,7,11,7,5,9,8,3,3,1,4,13,9,0,0,3,6,12,14,8,10,11,8,8
2015/06/09,沙鹿,PM2.5,11,17,15,11,8,6,6,8,8,5,5,5,3,18.76,13,13,9,6,9,12,14,11,7,8
2015/06/10,沙鹿,PM2.5,8,7,6,5,3,2,3,2,1,0,2,4,0,0,5,4,2,5,10,13,9,7,10,3
2015/06/11,沙鹿,PM2.5,3,11,9,5,1,0,0,0,0,1,7,2,0,5,1,0,3,10,12,12,12,9,2,3
2015/06/12,沙鹿,PM2.5,7,5,2,2,6,4,3,4,4,3,6,8,2,0,4,5,5,9,9,7,9,12,12,13
2015/06/13,沙鹿,PM2.5,9,9,10,7,9,4,5,5,3,8,5,8,5,0,1,0,1,6,6,6,9,7,8,6
2015/06/14,沙鹿,PM2.5,3,1,2,1,1,6,6,3,3,3,5,6,0,0,0,1,4,3,2,1,3,5,4,4
2015/06/15,沙鹿,PM2.5,4,8,10,8,4,5,5,1,0,4,9,2,0,0,0,1,1,0,7,10,2,1,1,0
2015/06/16,沙鹿,PM2.5,1,5,11,8,4,11,11,8,5,7,11,7,1,0,0,1,5,7,3,7,10,4,0,1
2015/06/17,沙鹿,PM2.5,3,7,7,5,4,2,6,4,3,7,8,6,5,2,0,7,5,0,1,2,2,6,7,14
2015/06/18,沙鹿,PM2.5,14,16,20,15,10,11,10,2,2,2,4,20.89,19,9,0,2,3,1,4,19,24,22,25,30
2015/06/19,沙鹿,PM2.5,22,13,11,19,17,8,8,4,8,4,0,4,1,0,2,4,4,3,6,8,8,8,6,4
2015/06/20,沙鹿,PM2.5,7,10,10,11,12,16,11,5,8,17,20,13,2,1,6,11,13,13,13,16,19,19,19,16
2015/06/21,沙鹿,PM2.5,15,15,14,17,20,26,30,25,22,25,22,21,15,8,8,8,6,5,13,17,15,9,6,13
2015/06/22,沙鹿,PM2.5,28,33,34,32,23,18,18,19,24,22,14,13,13,9,9,16,19,15,7,11,15,12,12,8
2015/06/23,沙鹿,PM2.5,3,8,13,12,11,12,14,7,0,0,1,11,7,1,5,4,5,7,8,6,6,2,0,6
2015/06/24,沙鹿,PM2.5,10,7,4,2,0,3,2,0,0,1,5,11,11,5,2,3,6,10,8,7,7,5,8,11
2015/06/25,沙鹿,PM2.5,12,12,8,4,1,4,7,4,7,9,7,6,9,14,11,19.17,11,13,11,14,11,11,10,8
2015/06/26,沙鹿,PM2.5,8,11,14,10,6,11,8,5,5,10,17,12,7,7,12,20,12,4,14,17,10,8,11,10
2015/06/27,沙鹿,PM2.5,8,12,11,8,7,4,2,6,15,11,4,10,14,11,10,6,7,11,13,10,12,19,17,19
2015/06/28,沙鹿,PM2.5,16,14,12,8,9,9,9,6,6,11,12,9,4,1,2,2,3,9,11,15,26,32,34,36
2015/06/29,沙鹿,PM2.5,27,19,14,12,12,10,9,9,7,6,11,12,5,3,2,1,7,12,16,20,19,19,18,12
2015/06/30,沙鹿,PM2.5,13,14,4,4,8,7,8,14,11,5,7,20.89,20.61,0,0,1,6,10,14,23,26,20,14,11
2015/07/01,沙鹿,PM2.5,13,12,9,8,6,10,11,8,8,7,9,12,13,11,9,6,3,6,19,30,29,29,21,14
2015/07/02,沙鹿,PM2.5,14,11,8,5,4,10,11,6,8,13,14,14,9,10,15,19.17,4,7,13,18,26,30,19,6
2015/07/03,沙鹿,PM2.5,5,9,8,6,6,5,4,5,6,10,16,19,13,8,10,9,2,4,16,23,26,28,21,19
2015/07/04,沙鹿,PM2.5,24,20,20,21,20,21,20,21,25,27,21,14,15,12,11,11,11,13,14,13,13,13,17,11
2015/07/05,沙鹿,PM2.5,10,10,8,9,8,11,12,12,11,12,20.11,20.89,20.61,18.76,18.45,8,10,9,6,5,5,6,5,4
2015/07/06,沙鹿,PM2.5,4,5,4,2,0,0,0,2,5,6,10,15,19,19,15,12,11,15,16,14,7,4,7,5
2015/07/07,沙鹿,PM2.5,1,3,5,0,0,1,0,0,2,2,5,7,6,5,18.45,17,17,12,10,11,7,3,4,7
2015/07/08,沙鹿,PM2.5,7,7,9,14,16,15,18,21,20,19,26,30,30,32,32,30,28,26,28,26,23,24,27,30
2015/07/09,沙鹿,PM2.5,24,18,16,9,6,8,6,7,4,1,3,3,1,1,10,13,10,10,10,6,1,0,3,4
2015/07/10,沙鹿,PM2.5,7,9,2,0,3,4,6,8,12,11,13,20.89,18,11,6,6,3,4,5,3,0,0,3,8
2015/07/11,沙鹿,PM2.5,11,13,13,12,8,6,10,7,7,8,11,15,12,17,20,18,12,13,16,16,16,13,11,9
2015/07/12,沙鹿,PM2.5,9,11,11,11,12,16,17,13,13,15,16,11,11,21,20,16,15,17,19,17,18,20,20,16
2015/07/13,沙鹿,PM2.5,10,13,14,12,12,15,18,12,11,16,12,9,12,8,9,9,15,19,19,27,32,31,25,22
2015/07/14,沙鹿,PM2.5,22,27,31,30,29,31,30,25,22,25,29,37,36,20,19,26,20,15,21,27,24,21,23,28
2015/07/15,沙鹿,PM2.5,33,30,37,43,39,43,40,35,36,33,43,20.89,20.61,31,27,22,19,20,24,33,36,32,38,43
2015/07/16,沙鹿,PM2.5,44,37,30,31,38,42,40,40,37,32,21,13,12,10,16,18,17,22,31,31,31,37,36,36
2015/07/17,沙鹿,PM2.5,37,33,33,32,31,40,43,38,41,38,34,35,28,21,17,19,21,19,21,28,27,24,28,33
2015/07/18,沙鹿,PM2.5,31,29,34,37,36,40,40,39,41,33,38,46,39,24,21,22,24,37,42,35,34,37,35,18
2015/07/19,沙鹿,PM2.5,5,5,4,6,8,9,8,6,5,10,15,12,8,10,14,10,5,5,1,0,0,0,1,12
2015/07/20,沙鹿,PM2.5,13,1,0,0,2,1,0,0,0,0,0,2,0,0,0,0,2,7,4,0,0,5,9,4
2015/07/21,沙鹿,PM2.5,4,9,8,3,0,0,0,2,3,0,0,0,0,1,7,13,15,10,6,3,4,6,5,3
2015/07/22,沙鹿,PM2.5,2,5,7,8,13,7,0,4,6,5,3,9,13,11,10,6,0,0,0,0,1,1,2,1
2015/07/23,沙鹿,PM2.5,0,0,0,0,0,0,0,0,1,5,8,11,15,15,11,9,9,7,6,7,9,11,11,10
2015/07/24,沙鹿,PM2.5,4,5,3,2,6,5,1,1,1,4,7,14,18,10,7,8,7,10,11,11,10,8,5,5
2015/07/25,沙鹿,PM2.5,9,10,10,7,2,1,3,1,5,6,5,7,13,15,9,4,2,7,10,15,12,6,9,7
2015/07/26,沙鹿,PM2.5,6,9,12,12,11,9,4,0,2,1,3,13,11,5,5,6,7,6,10,15,12,11,15,11
2015/07/27,沙鹿,PM2.5,10,11,13,12,8,4,3,3,5,7,8,11,10,6,6,11,16,7,0,1,0,1,3,1
2015/07/28,沙鹿,PM2.5,0,2,1,0,1,0,0,1,0,5,10,6,12,17,5,4,9,1,0,5,3,2,4,3
2015/07/29,沙鹿,PM2.5,0,0,0,2,2,0,0,0,2,6,6,13,19,22,18,10,9,7,10,15,13,4,0,4
2015/07/30,沙鹿,PM2.5,7,7,7,7,7,9,10,9,8,12,20.11,35,36,31,19,12,7,5,8,13,11,4,9,18
2015/07/31,沙鹿,PM2.5,20,22,24,21,16,18,21,15,6,4,7,10,6,2,5,8,6,0,0,0,0,0,0,1
2015/08/01,沙鹿,PM2.5,2,7,6,2,5,7,12,17,14,13,10,3,4,5,5,6,5,7,10,11,8,8,5,1
2015/08/02,沙鹿,PM2.5,4,9,7,8,7,4,3,6,6,4,7,8,15,18,19,19,16,14,17,17,12,14,12,9
2015/08/03,沙鹿,PM2.5,10,9,10,5,3,12,13,5,4,10,9,3,3,4,6,7,8,8,5,9,19,17,11,17
2015/08/04,沙鹿,PM2.5,20,19,16,11,11,13,18,17,11,7,8,6,4,8,11,8,7,6,11,11,7,10,9,5
2015/08/05,沙鹿,PM2.5,7,10,8,9,13,18,15,10,16,26,19,11,12,12,16,19.17,27,27,21,21,28,26,23,29
2015/08/06,沙鹿,PM2.5,37,37,37,43,43,37,31,29,29,25,25,27,27,19,10,7,8,12,10,5,0,0,0,0
2015/08/07,沙鹿,PM2.5,0,0,0,0,3,0,0,4,8,5,0,6,12,11,8,5,1,5,4,20.16,8,4,1,0
2015/08/08,沙鹿,PM2.5,0,0,2,1,6,19,18,8,0,0,11,20.89,20.61,8,9,19.17,19.56,20.15,20.45,11,5,4,2,6
2015/08/09,沙鹿,PM2.5,8,3,7,18.88,9,6,3,1,9,19.65,20.11,20.89,20.61,9,17,19,19,19,16,14,13,16,20,19
2015/08/10,沙鹿,PM2.5,19,19,19,18,16,14,9,5,6,12,8,0,0,1,9,13,15,12,10,10,9,9,12,11
2015/08/11,沙鹿,PM2.5,12,13,12,11,10,9,10,7,2,2,20.11,13,10,2,2,3,2,4,6,8,7,7,10,12
2015/08/12,沙鹿,PM2.5,12,11,5,6,9,4,6,5,5,8,8,20.89,8,7,6,9,7,7,9,7,5,3,1,0
2015/08/13,沙鹿,PM2.5,1,0,2,3,1,3,5,4,3,6,7,2,5,6,1,3,3,4,15,19,10,8,8,4
2015/08/14,沙鹿,PM2.5,4,6,7,0,0,2,1,0,4,7,6,17,12,6,9,5,7,13,8,0,0,0,0,0
2015/08/15,沙鹿,PM2.5,0,4,2,1,0,0,0,0,0,5,6,6,12,9,6,7,6,8,6,8,12,13,9,11
2015/08/16,沙鹿,PM2.5,21,14,0,2,2,4,6,0,0,2,10,20.89,20.61,18.76,18.45,19.17,19.56,20.15,20.45,20.16,19.56,19.27,18.74,18.45
2015/08/17,沙鹿,PM2.5,18.68,19.2,18.99,18.88,18.59,18.4,18.26,18.45,19.18,19.65,20.11,20.89,20.61,18.76,3,0,0,0,0,2,0,0,3,3
2015/08/18,沙鹿,PM2.5,6,8,6,4,4,6,5,0,0,6,8,11,13,16,11,6,9,11,16,12,11,15,15,14
2015/08/19,沙鹿,PM2.5,14,19,20,19,17,12,4,5,7,6,16,25,31,27,24,34,36,27,25,19,12,13,15,23
2015/08/20,沙鹿,PM2.5,33,43,41,27,23,21,15,17,21,27,39,45,47,51,46,36,31,29,30,34,38,43,40,31
2015/08/21,沙鹿,PM2.5,41,49,44,46,53,50,54,54,43,39,44,64,81,79,69,51,36,30,28,31,35,40,47,59
2015/08/22,沙鹿,PM2.5,67,64,59,67,61,49,41,35,35,38,52,63,66,65,64,63,55,45,38,42,51,35,25,36
2015/08/23,沙鹿,PM2.5,31,27,19,11,7,7,6,5,3,1,2,5,4,4,5,10,8,9,12,8,5,4,4,1
2015/08/24,沙鹿,PM2.5,1,4,4,2,1,3,1,0,6,13,15,13,12,12,12,13,14,11,15,24,21,19,18,18
2015/08/25,沙鹿,PM2.5,24,30,32,22,14,15,15,15,16,13,16,19,17,19,24,23,20,19,15,17,28,24,13,9
2015/08/26,沙鹿,PM2.5,10,11,10,8,5,8,12,15,14,15,17,14,14,17,18.45,19.17,31,29,23,11,4,6,3,5
2015/08/27,沙鹿,PM2.5,9,3,1,6,3,0,0,0,4,4,1,4,11,6,18.45,19.17,15,4,4,11,9,10,11,4
2015/08/28,沙鹿,PM2.5,1,4,1,2,6,2,0,6,8,4,8,10,11,13,18,22,22,14,3,1,0,0,0,0
2015/08/29,沙鹿,PM2.5,2,1,0,0,0,0,0,0,0,0,0,1,2,8,5,0,1,1,0,0,0,0,0,0
2015/08/30,沙鹿,PM2.5,0,0,1,0,2,2,0,0,0,1,2,0,1,2,0,4,3,0,0,1,3,3,0,0
2015/08/31,沙鹿,PM2.5,1,0,0,0,0,0,0,0,6,8,9,5,4,8,10,9,5,7,13,18,14,12,11,7
2015/09/01,沙鹿,PM2.5,6,5,1,0,1,2,0,0,0,0,0,20.89,10,7,6,4,7,14,6,2,5,4,7,7
2015/09/02,沙鹿,PM2.5,10,8,6,5,3,0,0,0,2,4,14,20,15,12,10,10,11,11,4,0,2,7,8,8
2015/09/03,沙鹿,PM2.5,10,14,16,11,9,8,3,5,10,10,9,6,7,5,7,11,9,7,12,19,19,19,18,8
2015/09/04,沙鹿,PM2.5,4,15,21,17,14,16,21,21,12,2,0,1,5,9,3,4,3,3,19,20,15,14,6,3
2015/09/05,沙鹿,PM2.5,19,35,36,15,0,6,8,8,12,16,16,16,14,9,8,9,6,3,10,17,11,8,13,17
2015/09/06,沙鹿,PM2.5,17,15,12,12,11,11,15,11,5,6,6,4,4,8,7,7,3,7,22,27,21,17,18,17
2015/09/07,沙鹿,PM2.5,17,16,15,16,15,18,11,10,15,6,0,0,0,1,0,1,6,10,13,8,8,13,9,14
2015/09/08,沙鹿,PM2.5,19,15,17,12,8,8,7,4,3,9,20.11,16,14,10,12,12,7,6,3,1,5,6,3,0
2015/09/09,沙鹿,PM2.5,2,13,17,11,8,6,4,6,16,23,20,17,14,12,10,8,9,5,7,9,8,10,9,11
2015/09/10,沙鹿,PM2.5,15,14,10,6,1,1,5,4,4,2,2,3,8,9,10,12,11,13,11,7,10,17,14,11
2015/09/11,沙鹿,PM2.5,11,9,8,6,8,10,13,17,21,28,27,26,27,22,19,17,15,13,11,7,6,12,18,17
2015/09/12,沙鹿,PM2.5,18,19,21,26,24,26,34,39,30,24,34,32,23,21,19,12,11,10,12,13,11,10,12,13
2015/09/13,沙鹿,PM2.5,7,7,14,15,16,21,28,34,37,37,34,34,29,22,19,20,25,23,20,20,17,15,19,21
2015/09/14,沙鹿,PM2.5,20,27,39,42,34,28,30,33,39,39,29,25,27,24,19,18,17,18,20,16,16,17,19,23
2015/09/15,沙鹿,PM2.5,26,26,32,39,39,39,37,38,42,43,46,49,47,28,9,10,9,3,0,2,4,6,7,7
2015/09/16,沙鹿,PM2.5,8,12,14,16,19,16,19,26,29,22,20.11,10,10,7,4,5,3,6,8,9,8,10,13,10
2015/09/17,沙鹿,PM2.5,11,14,15,15,14,13,11,3,3,11,10,9,18,22,19,19,18,17,15,15,15,16,18,19
2015/09/18,沙鹿,PM2.5,19,19,20,18,15,13,11,9,6,7,12,14,19,20,20,20,19,19,19,21,19,24,26,25
2015/09/19,沙鹿,PM2.5,32,30,28,25,21,23,31,39,39,32,24,22,28,31,28,22,19,20,23,26,31,32,29,33
2015/09/20,沙鹿,PM2.5,37,41,42,46,52,52,50,43,37,36,40,48,52,50,42,32,28,27,32,37,42,40,51,56
2015/09/21,沙鹿,PM2.5,47,49,49,51,52,58,60,46,39,37,36,27,19,20,17,19,22,27,27,26,32,40,42,46
2015/09/22,沙鹿,PM2.5,50,49,51,52,54,51,48,46,43,48,54,47,31,23,21,22,25,28,30,21,12,18,24,23
2015/09/23,沙鹿,PM2.5,27,33,34,35,36,36,38,41,40,41,48,38,19,20,20,18,22,34,37,31,28,28,34,27
2015/09/24,沙鹿,PM2.5,22,21,17,20,36,43,40,32,19,17,20.11,29,30,30,23,19,17,19,24,23,23,27,28,29
2015/09/25,沙鹿,PM2.5,32,34,36,35,35,34,31,28,27,35,42,36,26,19,12,7,9,15,14,12,14,16,21,23
2015/09/26,沙鹿,PM2.5,25,25,23,23,16,15,19,17,15,11,13,16,17,16,16,14,11,9,8,9,16,17,9,4
2015/09/27,沙鹿,PM2.5,6,12,10,6,9,10,10,11,14,14,13,16,17,18,19,22,22,18,15,20,19,11,7,10
2015/09/28,沙鹿,PM2.5,13,13,11,10,7,4,4,6,7,7,11,11,5,1,8,7,6,7,3,4,12,15,13,19
2015/09/29,沙鹿,PM2.5,0,0,18.99,18.88,18.59,18.4,7,5,8,5,13,20,17,20,20,19,31,34,31,33,38,42,39,41
2015/09/30,沙鹿,PM2.5,39,33,38,41,37,34,32,33,38,36,26,21,29,42,39,37,37,42,47,35,31,19.27,18.74,18.45
2015/10/01,沙鹿,PM2.5,23,26,27,31,31,28,31,43,19.18,40,34,20.89,20.61,35,31,33,38,43,20.45,20.16,19.56,47,47,51
2015/10/02,沙鹿,PM2.5,50,49,42,36,38,37,24,11,8,16,20.11,25,25,29,30,26,23,20,18,14,15,19,21,19
2015/10/03,沙鹿,PM2.5,19,21,21,27,34,39,43,43,44,47,47,39,39,28,29,31,40,40,25,14,7,8,10,11
2015/10/04,沙鹿,PM2.5,19,21,17,18,25,32,30,29,34,34,40,43,44,41,32,28,21,19,19,18,18,19,19,19
2015/10/05,沙鹿,PM2.5,27,38,43,43,41,40,37,35,30,30,20.11,57,50,50,34,34,27,28,22,22,14,14,14,14
2015/10/06,沙鹿,PM2.5,11,18,22,25,35,43,38,36,43,43,43,41,41,42,42,42,42,38,25,25,25,25,25,25
2015/10/07,沙鹿,PM2.5,24,27,27,28,27,20,19,22,22,25,25,20.89,20.61,18.76,18.45,23,22,22,19,19,19,19,18,18
2015/10/08,沙鹿,PM2.5,18,31,40,40,39,37,34,29,25,25,20.11,20.89,43,39,22,10,6,10,14,14,14,14,11,11
